Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","47169.5421","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","4.3246","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","0.3466","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","46451.7818","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","2714.299","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","121.0885","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","91.8503","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","49379.0196","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","5.8895","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","0.4095","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","52066.0317","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","2753.1908","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","164.9069","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","108.53","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","55092.6593","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","6.2081","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","0.441","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","56648.9825","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","3075.4827","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","173.8259","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","116.8679","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","60015.159","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","6.4335","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","0.4602","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","59234.3618","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","3227.2359","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","180.1382","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","121.9514","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","62763.6873","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","6.8038","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","0.4656","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","63464.5926","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","3762.7916","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","190.5061","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","123.3742","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2016","2016","3050","FAO TIER 1","kt","67541.2645","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","7.223","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","0.4942","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","69084.8056","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","3333.9913","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","202.2443","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","130.9683","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2017","2017","3050","FAO TIER 1","kt","72752.0096","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","6.4457","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","0.5145","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","71250.4261","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","3411.0194","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","180.4795","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","136.3414","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","74978.2664","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","6.7928","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","0.551","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","75686.6594","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","3499.0267","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","190.1994","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","146.0256","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","79521.911","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","7.2199","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","0.5451","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","79213.156","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","3434.3156","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","202.1585","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","144.4632","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","82994.0932","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","6.7834","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","0.5035","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","70968.5951","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","3406.5724","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","189.9351","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","133.4328","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","74698.5355","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","6.7834","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","0.5035","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","70968.5951","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","3406.5724","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","189.9351","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","133.4328","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","74698.5355","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kt","1.3077","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kt","0.921","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kt","10504.4022","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kt","36.6156","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kt","244.0722","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kt","10785.0899","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kt","1.3832","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kt","0.9455","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kt","10438.6392","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kt","38.7292","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kt","250.5673","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kt","10727.9358","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kt","1.5818","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kt","0.9974","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kt","10850.7655","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kt","44.2916","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kt","264.2991","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kt","11159.3562","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kt","1.67","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kt","0.9975","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kt","10941.1317","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kt","46.7598","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kt","264.3476","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kt","11252.239","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kt","1.5303","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kt","1.0072","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kt","11159.9843","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kt","42.849","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kt","266.9191","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kt","11469.7524","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kt","1.5989","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kt","1.0338","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kt","10816.4626","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kt","44.7686","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kt","273.9684","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kt","11135.1997","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kt","1.8563","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kt","1.1205","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kt","12084.608","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kt","51.9763","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kt","296.9235","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kt","12433.5078","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kt","1.696","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kt","0.8409","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kt","5824.0497","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kt","47.4875","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kt","222.83","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kt","6094.3672","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kt","1.8717","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kt","0.897","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kt","6583.9268","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kt","52.408","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kt","237.7074","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kt","6874.0422","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kt","2.175","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kt","0.9883","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kt","7253.9895","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kt","60.9","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kt","261.909","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kt","7576.7986","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","2.4143","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","1.0633","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","7574.0225","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","67.5997","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","281.7848","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kt","7923.4071","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","2.5847","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","1.1085","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","7939.296","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","72.3711","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","293.7552","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kt","8305.4222","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","2.7383","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","1.1517","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","8127.3709","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","76.6726","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","305.1875","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kt","8509.231","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","3.7898","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","2.0412","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","24077.0353","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","106.1139","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","540.9074","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","24724.0566","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","4.2601","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","2.1332","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","25041.902","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","119.2829","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","565.3038","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","25726.4888","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","4.6577","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","2.3327","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","27430.7841","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","130.4149","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","618.1676","E","Estimated value",""
